Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,40,9/30/2019,10/6/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,41,10/7/2019,10/13/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,42,10/14/2019,10/20/2019,,2,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,43,10/21/2019,10/27/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,44,10/28/2019,11/3/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,45,11/4/2019,11/10/2019,,4,,,1,,,1,,,,,1,3,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,46,11/11/2019,11/17/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,47,11/18/2019,11/24/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,48,11/25/2019,12/1/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Saint Vincent and the Grenadines,Region of the Americas of WHO,Central America and Caribbean,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,1,12/31/2018,1/6/2019,,7,0,0,1,,0,1,0,0,0,0,1,6,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,2,1/7/2019,1/13/2019,,8,0,2,0,,0,2,0,0,0,0,2,6,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,3,1/14/2019,1/20/2019,,8,0,4,0,,0,4,0,0,0,0,4,4,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,4,1/21/2019,1/27/2019,,29,0,8,0,,0,8,0,0,0,0,8,21,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,5,1/28/2019,2/3/2019,,38,0,16,1,,0,17,0,0,0,0,17,21,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,6,2/4/2019,2/10/2019,,63,0,26,0,,0,26,0,0,0,0,26,37,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,7,2/11/2019,2/17/2019,,60,0,26,0,,0,26,0,0,0,0,26,34,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,8,2/18/2019,2/24/2019,,37,0,17,1,,0,18,0,0,0,0,18,19,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,9,2/25/2019,3/3/2019,,38,0,7,1,,0,8,0,0,0,0,8,30,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,10,3/4/2019,3/10/2019,,22,0,8,0,,0,8,0,0,0,0,8,14,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,11,3/11/2019,3/17/2019,,17,0,7,0,,0,7,0,0,0,0,7,10,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,12,3/18/2019,3/24/2019,,24,0,8,1,,0,9,0,0,0,0,9,15,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,13,3/25/2019,3/31/2019,,21,0,4,0,,0,4,0,0,0,0,4,17,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,14,4/1/2019,4/7/2019,,24,0,4,0,,0,4,0,0,0,0,4,20,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,15,4/8/2019,4/14/2019,,19,0,3,6,,0,9,0,0,0,0,9,10,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,16,4/15/2019,4/21/2019,,15,0,0,0,,0,0,0,0,0,0,0,15,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,17,4/22/2019,4/28/2019,,15,0,1,0,,0,1,0,0,0,0,1,14,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,18,4/29/2019,5/5/2019,,4,0,0,0,,0,0,0,0,0,0,0,4,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,19,5/6/2019,5/12/2019,,4,0,0,0,,0,0,0,0,0,0,0,4,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,20,5/13/2019,5/19/2019,,7,0,0,0,,0,0,0,0,0,0,0,7,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,21,5/20/2019,5/26/2019,,3,0,0,0,,0,0,0,0,0,0,0,3,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,22,5/27/2019,6/2/2019,,5,0,0,1,,0,1,0,0,0,0,1,4,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,23,6/3/2019,6/9/2019,,7,0,0,0,,0,0,0,0,0,0,0,7,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,24,6/10/2019,6/16/2019,,11,0,0,0,,0,0,0,0,0,0,0,11,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,25,6/17/2019,6/23/2019,,11,0,0,1,,0,1,1,0,0,1,2,9,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,26,6/24/2019,6/30/2019,,9,0,0,0,,0,0,0,0,0,0,0,9,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,27,7/1/2019,7/7/2019,,15,0,0,3,,0,3,0,0,0,0,3,12,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,28,7/8/2019,7/14/2019,,11,0,0,2,,0,2,0,0,0,0,2,9,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,29,7/15/2019,7/21/2019,,19,0,0,1,,0,1,0,0,0,0,1,18,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,30,7/22/2019,7/28/2019,,15,0,0,2,,0,2,0,0,0,0,2,13,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,31,7/29/2019,8/4/2019,,10,0,0,2,,0,2,0,0,0,0,2,8,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,32,8/5/2019,8/11/2019,,15,0,0,0,,0,0,0,0,0,0,0,15,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,33,8/12/2019,8/18/2019,,9,0,0,1,,0,1,0,0,0,0,1,8,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,34,8/19/2019,8/25/2019,,11,0,0,0,,0,0,0,0,0,0,0,11,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,35,8/26/2019,9/1/2019,,9,0,0,0,,0,0,0,0,1,1,1,8,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,36,9/2/2019,9/8/2019,,18,0,0,2,,0,2,0,0,0,0,2,16,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,37,9/9/2019,9/15/2019,,8,0,0,0,,0,0,0,0,0,0,0,8,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,38,9/16/2019,9/22/2019,,11,0,0,0,,0,0,0,1,1,2,2,9,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,39,9/23/2019,9/29/2019,,7,0,0,0,,0,0,0,0,0,0,0,7,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,40,9/30/2019,10/6/2019,,10,0,0,0,,0,0,0,0,1,1,1,9,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,41,10/7/2019,10/13/2019,,6,0,0,0,,0,0,0,0,0,0,0,6,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,42,10/14/2019,10/20/2019,,12,0,0,0,,0,0,0,0,0,0,0,12,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,43,10/21/2019,10/27/2019,,12,0,1,0,,0,1,0,0,0,0,1,11,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,44,10/28/2019,11/3/2019,,9,0,0,0,,0,0,0,0,0,0,0,9,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,45,11/4/2019,11/10/2019,,6,0,0,0,,0,0,0,0,0,0,0,6,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,46,11/11/2019,11/17/2019,,9,0,0,0,,0,0,0,0,0,0,0,9,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,47,11/18/2019,11/24/2019,,3,0,0,0,,0,0,0,0,0,0,0,3,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,48,11/25/2019,12/1/2019,,5,0,0,0,,0,0,0,0,0,0,0,5,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,49,12/2/2019,12/8/2019,,10,0,0,0,,0,0,0,0,0,0,0,10,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,50,12/9/2019,12/15/2019,,13,0,0,0,,0,0,0,0,0,0,0,13,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Suriname,Region of the Americas of WHO,Tropical South America,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,1,12/31/2018,1/6/2019,,13,,5,,,,5,,,,,5,8,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,2,1/7/2019,1/13/2019,,35,,6,2,,1,9,,,,,9,26,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,3,1/14/2019,1/20/2019,,37,,7,,,,7,,,,,7,30,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,4,1/21/2019,1/27/2019,,25,,4,2,,,6,,,,,6,19,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,5,1/28/2019,2/3/2019,,17,,4,1,,,5,,,,,5,12,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,6,2/4/2019,2/10/2019,,10,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,7,2/11/2019,2/17/2019,,8,,2,1,,,3,,,,,3,5,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,8,2/18/2019,2/24/2019,,6,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,9,2/25/2019,3/3/2019,,9,,2,1,,,3,,,,,3,6,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,10,3/4/2019,3/10/2019,,12,,1,,,,1,,,,,1,11,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,11,3/11/2019,3/17/2019,,7,,2,2,,,4,,,,,4,3,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,12,3/18/2019,3/24/2019,,5,,,1,,,1,,,,,1,4,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,13,3/25/2019,3/31/2019,,6,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,14,4/1/2019,4/7/2019,,4,,1,1,,,2,,,,,2,2,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,15,4/8/2019,4/14/2019,,3,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,16,4/15/2019,4/21/2019,,2,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,17,4/22/2019,4/28/2019,,2,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,18,4/29/2019,5/5/2019,,0,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,19,5/6/2019,5/12/2019,,4,,,1,,,1,,,,,1,3,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,20,5/13/2019,5/19/2019,,0,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,21,5/20/2019,5/26/2019,,4,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,22,5/27/2019,6/2/2019,,4,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,23,6/3/2019,6/9/2019,,0,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,24,6/10/2019,6/16/2019,,5,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,25,6/17/2019,6/23/2019,,4,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,26,6/24/2019,6/30/2019,,2,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,27,7/1/2019,7/7/2019,,3,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,28,7/8/2019,7/14/2019,,2,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,29,7/15/2019,7/21/2019,,4,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,30,7/22/2019,7/28/2019,,2,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,31,7/29/2019,8/4/2019,,0,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,32,8/5/2019,8/11/2019,,2,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,33,8/12/2019,8/18/2019,,4,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,34,8/19/2019,8/25/2019,,3,,,2,,,2,,,,,2,1,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,35,8/26/2019,9/1/2019,,4,,1,,,,1,,,,,1,3,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,36,9/2/2019,9/8/2019,,1,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,37,9/9/2019,9/15/2019,,2,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,38,9/16/2019,9/22/2019,,5,,2,1,,,3,,,,,3,2,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,39,9/23/2019,9/29/2019,,5,,2,1,,,3,,,,,3,2,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,40,9/30/2019,10/6/2019,,3,,2,,,,2,,,,,2,1,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,41,10/7/2019,10/13/2019,,7,,3,,,,3,,,,,3,4,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,42,10/14/2019,10/20/2019,,27,,16,,,,16,,,,,16,11,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,43,10/21/2019,10/27/2019,,34,,16,1,,,17,,,,,17,17,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,44,10/28/2019,11/3/2019,,56,,34,3,,,37,,,,,37,19,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,45,11/4/2019,11/10/2019,,94,,57,3,,,60,,,,,60,34,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,46,11/11/2019,11/17/2019,,84,,35,5,,,40,,,,,40,44,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,47,11/18/2019,11/24/2019,,69,,37,1,,,38,,,,,38,31,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,48,11/25/2019,12/1/2019,,1,,1,,,,1,,,,,1,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Trinidad and Tobago,Region of the Americas of WHO,Central America and Caribbean,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,1,12/31/2018,1/6/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,2,1/7/2019,1/13/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,3,1/14/2019,1/20/2019,,1,,,,,,,,1,,1,1,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,4,1/21/2019,1/27/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,5,1/28/2019,2/3/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,6,2/4/2019,2/10/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,7,2/11/2019,2/17/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,8,2/18/2019,2/24/2019,,2,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,9,2/25/2019,3/3/2019,,2,,1,,,,1,,,,,1,1,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,10,3/4/2019,3/10/2019,,9,,6,,,,6,,,,,6,3,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,11,3/11/2019,3/17/2019,,2,,1,,,,1,,1,,1,2,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,12,3/18/2019,3/24/2019,,3,,,2,,,2,,,,,2,1,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,13,3/25/2019,3/31/2019,,1,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,14,4/1/2019,4/7/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,15,4/8/2019,4/14/2019,,1,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,16,4/15/2019,4/21/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,17,4/22/2019,4/28/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,18,4/29/2019,5/5/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,19,5/6/2019,5/12/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,20,5/13/2019,5/19/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,21,5/20/2019,5/26/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,22,5/27/2019,6/2/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,23,6/3/2019,6/9/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,24,6/10/2019,6/16/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,25,6/17/2019,6/23/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,26,6/24/2019,6/30/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,27,7/1/2019,7/7/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,28,7/8/2019,7/14/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,29,7/15/2019,7/21/2019,,,,,,,,,,,,,,,No Report
Turks and Caicos Is.,Region of the Americas of WHO,Central America and Caribbean,2019,30,7/22/2019,7/28/2019,,,,,,,,,,,,,,,No Report
