,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Score,Footnote,Measure Start Date,Measure End Date,Location
8513,050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,HAI_1_CIUPPER,No Different than National Benchmark,6.595,,07/01/2018,06/30/2019,POINT (-117.292518 34.52897)
8514,030010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,(520) 872-3000,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,No Different than National Benchmark,1,,07/01/2018,06/30/2019,POINT (-111.000032 32.228923)
8515,041314,"DEWITT HOSPITAL & NURSING HOME, INC",1641 WHITEHEAD DRIVE,DE WITT,AR,72042,ARKANSAS,(870) 946-3571,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-91.336892 34.279598)
8516,040015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,(479) 394-6100,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-94.221383 34.588386)
8517,050272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,SAN BERNARDINO,(909) 335-5500,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,3.293,,07/01/2018,06/30/2019,POINT (-117.206414 34.038404)
8518,030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,(928) 338-4911,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-109.959528 33.875976)
8519,040036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,PULASKI,(501) 202-3000,Central Line Associated Bloodstream Infection (ICU + select Wards),HAI_1_SIR,No Different than National Benchmark,0.600,,07/01/2018,06/30/2019,POINT (-92.218633 34.784075)
8520,050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,(818) 364-1555,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,No Different than National Benchmark,0.314,,07/01/2018,06/30/2019,POINT (-118.445513 34.325912)
8521,050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,SSI - Abdominal Hysterectomy: Number of Procedures,HAI_4_DOPC,Not Available,60,,07/01/2018,06/30/2019,POINT (-120.975674 37.668701)
8522,050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,ORANGE,(949) 837-4500,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,0.581,,07/01/2018,06/30/2019,POINT (-117.708258 33.607762)
8523,050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,(909) 580-1000,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,No Different than National Benchmark,0.187,,07/01/2018,06/30/2019,POINT (-117.352833 34.072884)
8524,050376,LAC/HARBOR-UCLA MED CENTER,1000 W CARSON ST,TORRANCE,CA,90502,LOS ANGELES,(310) 222-2101,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,No Different than National Benchmark,2.194,,07/01/2018,06/30/2019,POINT (-118.294546 33.831583)
8525,050057,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,(559) 624-2000,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,Better than the National Benchmark,20,,07/01/2018,06/30/2019,POINT (-119.294172 36.327415)
8526,040067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71754,COLUMBIA,(870) 235-3000,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-93.240071 33.275123)
8527,050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,HAI_1_CIUPPER,Better than the National Benchmark,0.944,,07/01/2018,06/30/2019,POINT (-121.312964 38.668048)
8528,050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,Catheter Associated Urinary Tract Infections (ICU + select Wards),HAI_2_SIR,No Different than National Benchmark,0.680,,07/01/2018,06/30/2019,
8529,050547,SONOMA DEVELOPMENTAL CENTER,15000 ARNOLD DRIVE   /  P O BOX 1493,ELDRIDGE,CA,95431,SONOMA,(707) 938-6000,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,Not Available,Not Available,19,07/01/2018,06/30/2019,POINT (-122.51691 38.349027)
8530,050380,GOOD SAMARITAN HOSPITAL,2425 SAMARITAN DRIVE,SAN JOSE,CA,95124,SANTA CLARA,(408) 559-2011,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,No Different than National Benchmark,0.032,,07/01/2018,06/30/2019,POINT (-121.946563 37.251104)
8531,010108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,(334) 361-4267,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,Not Available,2,,07/01/2018,06/30/2019,POINT (-86.450936 32.464423)
8532,050382,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,LOS ANGELES,(626) 814-2468,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Better than the National Benchmark,12274,,07/01/2018,06/30/2019,POINT (-117.893666 34.089947)
8533,050228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110,SAN FRANCISCO,(415) 206-8000,MRSA Bacteremia,HAI_5_SIR,Better than the National Benchmark,0.410,,07/01/2018,06/30/2019,POINT (-122.406608 37.756171)
8534,050234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO,(619) 435-6251,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-117.167947 32.694257)
8535,050192,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,(559) 638-8155,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-119.451695 36.607812)
8536,050382,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,LOS ANGELES,(626) 814-2468,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,3.821,,07/01/2018,06/30/2019,POINT (-117.893666 34.089947)
8537,050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,(408) 885-5000,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,No Different than National Benchmark,21.216,,07/01/2018,06/30/2019,POINT (-121.931888 37.313702)
8538,050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,(310) 832-3311,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,No Different than National Benchmark,1.692,,07/01/2018,06/30/2019,POINT (-118.305005 33.737928)
8539,050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,(530) 533-8500,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-121.542106 39.504535)
8540,050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,(310) 900-8900,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,No Different than National Benchmark,1.430,,07/01/2018,06/30/2019,POINT (-118.203834 33.931016)
8541,050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVENUE,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 600-6000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,No Different than National Benchmark,2587,,07/01/2018,06/30/2019,POINT (-122.434696 37.769114)
8542,050242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 462-7700,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.579,,07/01/2018,06/30/2019,POINT (-121.983818 36.988341)
8543,05022F,NMC San Diego,34800 Bob Wilson Drive,San Diego,CA,92134,SAN DIEGO,(619) 532-6400,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-117.143035 32.726723)
8544,030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,(928) 336-7600,SSI - Abdominal Hysterectomy: Upper Confidence Limit,HAI_4_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-114.633238 32.683899)
8545,050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,SSI - Colon Surgery: Lower Confidence Limit,HAI_3_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-121.772522 38.562923)
8546,010052,LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,36853,TALLAPOOSA,(256) 825-7821,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-85.741758 32.8187)
8547,010101,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,TALLADEGA,(256) 761-4542,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-86.090641 33.439801)
8548,010168,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,RUSSELL,(334) 732-3000,Central Line Associated Bloodstream Infection (ICU + select Wards),HAI_1_SIR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-85.005696 32.509045)
8549,050236,ADVENTIST HEALTH SIMI VALLEY,2975 N SYCAMORE DR,SIMI VALLEY,CA,93065,VENTURA,(805) 955-6000,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,No Different than National Benchmark,0.036,,07/01/2018,06/30/2019,POINT (-118.74396 34.288837)
8550,050205,GLENDORA COMMUNITY HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,91740,LOS ANGELES,(626) 335-0231,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,Not Available,0.194,,07/01/2018,06/30/2019,POINT (-117.865193 34.128685)
8551,040134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211,PULASKI,(501) 219-7000,SSI - Abdominal Hysterectomy: Upper Confidence Limit,HAI_4_CIUPPER,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-92.394421 34.739159)
8552,030022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,(602) 344-5011,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Worse than the National Benchmark,2.915,,07/01/2018,06/30/2019,POINT (-112.02643 33.458525)
8553,040016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,(501) 686-5000,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,Worse than the National Benchmark,1.021,,07/01/2018,06/30/2019,POINT (-92.320998 34.751583)
8554,050308,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,SANTA CLARA,(650) 940-7000,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,No Different than National Benchmark,0.098,,07/01/2018,06/30/2019,POINT (-122.077933 37.369341)
8555,050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,Better than the National Benchmark,0.699,,07/01/2018,06/30/2019,POINT (-120.465214 37.340122)
8556,040055,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,FORT SMITH,AR,72901,SEBASTIAN,(479) 441-4000,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-94.421311 35.374527)
8557,041323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,ASHLEY,(870) 364-4111,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-91.93878 33.137206)
8558,040078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,(501) 321-1000,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.476,,07/01/2018,06/30/2019,POINT (-93.033554 34.486239)
8559,050588,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,91773,LOS ANGELES,(909) 599-6811,SSI - Colon Surgery: Number of Procedures,HAI_3_DOPC,Not Available,23,,07/01/2018,06/30/2019,POINT (-117.835006 34.099423)
8560,050373,LAC+USC MEDICAL CENTER,"1200 N STATE ST, ROOM C2K100",LOS ANGELES,CA,90033,LOS ANGELES,(323) 226-2800,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,No Different than National Benchmark,38,,07/01/2018,06/30/2019,POINT (-118.210308 34.059872)
8561,050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,No Different than National Benchmark,42995,,07/01/2018,06/30/2019,POINT (-122.457654 37.763553)
8562,021304,PETERSBURG MEDICAL CENTER,PO BOX 589,PETERSBURG,AK,99833,PETERSBURG BOROUGH,(907) 772-4291,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,Not Available,5,07/01/2018,06/30/2019,
8563,050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,(213) 413-3000,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.517,,07/01/2018,06/30/2019,POINT (-118.291753 34.096116)
8564,010102,J PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,WILCOX,(334) 682-4131,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-87.299424 31.996611)
8565,041305,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,WALDRON,AR,72958,SCOTT,(479) 637-4135,SSI - Abdominal Hysterectomy: Upper Confidence Limit,HAI_4_CIUPPER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-94.106078 34.896785)
8566,040055,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,FORT SMITH,AR,72901,SEBASTIAN,(479) 441-4000,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-94.421311 35.374527)
8567,031309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,GANADO,AZ,86505,APACHE,(928) 755-4541,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,Not Available,Not Available,5,07/01/2018,06/30/2019,
8568,030131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,(602) 797-7700,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-111.99521 33.45672)
8569,050197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,(650) 367-5551,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-122.253223 37.480987)
8570,030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,MARICOPA,(480) 728-8000,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,2.539,,07/01/2018,06/30/2019,POINT (-111.755311 33.286661)
8571,050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Better than the National Benchmark,69382,,07/01/2018,06/30/2019,
8572,013300,THE CHILDREN'S HOSPITAL OF ALABAMA,1600 SEVENTH AVENUE SOUTH,BIRMINGHAM,AL,35233,JEFFERSON,(205) 939-9100,SSI - Abdominal Hysterectomy: Upper Confidence Limit,HAI_4_CIUPPER,Not Available,Not Available,19,07/01/2018,06/30/2019,POINT (-86.805381 33.503222)
8573,040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,(479) 751-5711,MRSA Bacteremia: Upper Confidence Limit,HAI_5_CIUPPER,No Different than National Benchmark,2.733,,07/01/2018,06/30/2019,POINT (-94.136464 36.181394)
8574,030093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,(623) 524-4000,SSI - Colon Surgery: Upper Confidence Limit,HAI_3_CIUPPER,No Different than National Benchmark,1.362,,07/01/2018,06/30/2019,POINT (-112.371939 33.658307)
8575,050224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,ORANGE,(949) 764-4624,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Better than the National Benchmark,6.842,,07/01/2018,06/30/2019,
8576,050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,SACRAMENTO,(916) 734-2011,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,No Different than National Benchmark,34661,,07/01/2018,06/30/2019,POINT (-121.457535 38.554375)
8577,021308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,(907) 443-3311,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available,5,07/01/2018,06/30/2019,
8578,040007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,PULASKI,(501) 552-3000,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,No Different than National Benchmark,71956,,07/01/2018,06/30/2019,
8579,041300,NORTH LOGAN MERCY HOSPITAL,500 EAST ACADEMY,PARIS,AR,72855,LOGAN,(479) 963-6101,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-93.725419 35.289988)
8580,010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 934-4011,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.849,,07/01/2018,06/30/2019,POINT (-86.801922 33.506129)
8581,010083,SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,FOLEY,AL,36535,BALDWIN,(251) 949-3400,MRSA Bacteremia: Upper Confidence Limit,HAI_5_CIUPPER,No Different than National Benchmark,4.841,,07/01/2018,06/30/2019,POINT (-87.683187 30.426109)
8582,050471,GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,HAI_1_CIUPPER,No Different than National Benchmark,2.657,,07/01/2018,06/30/2019,POINT (-118.265292 34.053209)
8583,050329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,RIVERSIDE,(951) 737-4343,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,18,,07/01/2018,06/30/2019,POINT (-117.566768 33.873327)
8584,050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,CONTRA COSTA,(925) 370-5000,Catheter Associated Urinary Tract Infections (ICU + select Wards),HAI_2_SIR,No Different than National Benchmark,1.493,,07/01/2018,06/30/2019,POINT (-122.130891 38.006467)
8585,031309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,GANADO,AZ,86505,APACHE,(928) 755-4541,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available,5,07/01/2018,06/30/2019,
8586,030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 321-2000,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Better than the National Benchmark,38.762,,07/01/2018,06/30/2019,POINT (-111.688045 33.410465)
8587,041310,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,MOUNTAIN VIEW,AR,72560,STONE,(870) 269-4361,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-92.082727 35.855598)
8588,021314,MT EDGECUMBE HOSPITAL,222 TONGASS DR,SITKA,AK,99835,SITKA BOROUGH,(907) 966-2411,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-135.356353 57.05201)
8589,050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,(951) 845-1121,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,No Different than National Benchmark,0.259,,07/01/2018,06/30/2019,
8590,050397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,FRESNO,(559) 935-6400,Clostridium Difficile (C.Diff),HAI_6_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-120.342089 36.151517)
8591,020008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,JUNEAU,(907) 796-8900,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-134.466829 58.328696)
8592,020024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,KENAI PENINSULA,(907) 262-4404,MRSA Bacteremia: Upper Confidence Limit,HAI_5_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-151.077658 60.493865)
8593,010169,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,ATMORE,AL,36502,ESCAMBIA,(251) 368-2500,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-87.479735 31.01657)
8594,030010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,(520) 872-3000,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,Better than the National Benchmark,0.941,,07/01/2018,06/30/2019,POINT (-111.000032 32.228923)
8595,050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,(530) 888-4500,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.048,,07/01/2018,06/30/2019,POINT (-121.099423 38.944317)
8596,050126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,LOS ANGELES,(818) 782-6600,MRSA Bacteremia: Upper Confidence Limit,HAI_5_CIUPPER,No Different than National Benchmark,2.603,,07/01/2018,06/30/2019,POINT (-118.463271 34.193917)
8597,010158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,(256) 332-1611,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,No Different than National Benchmark,--,8,07/01/2018,06/30/2019,POINT (-87.717585 34.511165)
