State,City,Facility ID,Facility Name,Address,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Score,Footnote,Measure Start Date,Measure End Date,Location
WV,BERKELEY SPRINGS,511309,WAR MEMORIAL HOSPITAL INC,1 HEALTHY WAY,25411,MORGAN,(304) 258-1234,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,2607.0,3,07/01/2018,06/30/2019,POINT (-78.19987 39.640923)
WA,DAYTON,501302,DAYTON GENERAL HOSPITAL,1012 SOUTH 3RD STREET,99328,COLUMBIA,(509) 382-2531,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,1130.0,3,07/01/2018,06/30/2019,POINT (-117.968872 46.312564)
WI,EAU CLAIRE,520210,MARSHFIELD MEDICAL CENTER - EAU CLAIRE,2310 CRAIG RD,54701,EAU CLAIRE,(715) 858-8100,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,No Different than National Benchmark,5260.0,3,07/01/2018,06/30/2019,POINT (-91.519083 44.793318)
WI,NEILLSVILLE,521323,MARSHFIELD MEDICAL CENTER - NEILLSVILLE,216 SUNSET PLACE,54456,CLARK,(715) 743-3101,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.241,3,07/01/2018,06/30/2019,POINT (-90.606909 44.557046)
WA,CHELAN,501334,LAKE CHELAN COMMUNITY HOSPITAL,503 EAST HIGHLAND,98816,CHELAN,(509) 682-3300,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-120.010511 47.845139)
WA,DAYTON,501302,DAYTON GENERAL HOSPITAL,1012 SOUTH 3RD STREET,99328,COLUMBIA,(509) 382-2531,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-117.968872 46.312564)
TX,LAMPASAS,451323,ROLLINS BROOK COMMUNITY HOSPITAL,608 NORTH KEY AVENUE,76550,LAMPASAS,(512) 556-3682,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.036,3,07/01/2018,06/30/2019,POINT (-98.185644 31.07233)
UT,PANGUITCH,461333,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,84759,GARFIELD,(435) 676-8811,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-112.435476 37.828772)
WA,OTHELLO,501318,OTHELLO COMMUNITY HOSPITAL,315 NORTH 14TH AVENUE,99344,ADAMS,(509) 488-2636,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,51.0,3,07/01/2018,06/30/2019,POINT (-119.154363 46.830363)
WI,WAUPUN,521327,WAUPUN MEMORIAL HOSPITAL,620 W BROWN ST,53963,FOND DU LAC,(920) 324-6512,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-88.745912 43.630968)
TX,JUNCTION,451306,KIMBLE HOSPITAL,349 REID ROAD,76849,KIMBLE,(325) 446-3321,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,4.0,3,07/01/2018,06/30/2019,POINT (-99.780254 30.499194)
UT,LAYTON,460061,LAYTON HOSPITAL,201 WEST LAYTON PARKWAY,84041,DAVIS,(801) 543-6703,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.02,3,07/01/2018,06/30/2019,POINT (-111.96761 41.054447)
TX,JUNCTION,451306,KIMBLE HOSPITAL,349 REID ROAD,76849,KIMBLE,(325) 446-3321,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Not Available,0.001,3,07/01/2018,06/30/2019,POINT (-99.780254 30.499194)
UT,LAYTON,460061,LAYTON HOSPITAL,201 WEST LAYTON PARKWAY,84041,DAVIS,(801) 543-6703,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-111.96761 41.054447)
WA,SNOQUALMIE,501338,SNOQUALMIE VALLEY HOSPITAL,9801 FRONTIER AVE SE,98065,KING,(425) 831-2300,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-121.885917 47.512309)
TX,LOCKNEY,451337,W J MANGOLD MEMORIAL HOSPITAL,320 NORTH MAIN,79241,FLOYD,(806) 652-3373,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-101.441788 34.126621)
UT,LAYTON,460061,LAYTON HOSPITAL,201 WEST LAYTON PARKWAY,84041,DAVIS,(801) 543-6703,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-111.96761 41.054447)
WA,SEATTLE,500052,KAISER PERMANENTE CENTRAL HOSPITAL,201 - 16TH AVENUE EAST,98112,KING,(206) 326-3000,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.015,3,07/01/2018,06/30/2019,POINT (-122.311413 47.619731)
WV,BERKELEY SPRINGS,511309,WAR MEMORIAL HOSPITAL INC,1 HEALTHY WAY,25411,MORGAN,(304) 258-1234,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,Not Available,0.022,3,07/01/2018,06/30/2019,POINT (-78.19987 39.640923)
WA,CHELAN,501334,LAKE CHELAN COMMUNITY HOSPITAL,503 EAST HIGHLAND,98816,CHELAN,(509) 682-3300,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.01,3,07/01/2018,06/30/2019,POINT (-120.010511 47.845139)
WI,NEILLSVILLE,521323,MARSHFIELD MEDICAL CENTER - NEILLSVILLE,216 SUNSET PLACE,54456,CLARK,(715) 743-3101,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Not Available,49.0,3,07/01/2018,06/30/2019,POINT (-90.606909 44.557046)
TX,COLEMAN,451347,COLEMAN COUNTY MEDICAL CENTER COMPANY,310 SOUTH PECOS STREET,76834,COLEMAN,(325) 625-2135,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-99.425238 31.828626)
WV,SISTERSVILLE,511304,SISTERSVILLE GENERAL HOSPITAL,314 SOUTH WELLS STREET,26175,TYLER,(304) 652-2611,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.005,3,07/01/2018,06/30/2019,POINT (-81.004067 39.558339)
WA,OTHELLO,501318,OTHELLO COMMUNITY HOSPITAL,315 NORTH 14TH AVENUE,99344,ADAMS,(509) 488-2636,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,Not Available,0.025,3,07/01/2018,06/30/2019,POINT (-119.154363 46.830363)
WI,EAU CLAIRE,520210,MARSHFIELD MEDICAL CENTER - EAU CLAIRE,2310 CRAIG RD,54701,EAU CLAIRE,(715) 858-8100,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.2,3,07/01/2018,06/30/2019,POINT (-91.519083 44.793318)
WA,SEATTLE,500052,KAISER PERMANENTE CENTRAL HOSPITAL,201 - 16TH AVENUE EAST,98112,KING,(206) 326-3000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-122.311413 47.619731)
TX,ELDORADO,451304,SCHLEICHER COUNTY MEDICAL CENTER,102 NORTH US HIGHWAY 277,76936,SCHLEICHER,(325) 853-2507,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,129.0,3,07/01/2018,06/30/2019,POINT (-100.590393 30.869869)
WA,COVINGTON,500154,MULTICARE COVINGTON MEDICAL CENTER,17700 SE 272ND ST,98042,KING,(253) 372-7400,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-122.104227 47.358063)
WA,DAYTON,501302,DAYTON GENERAL HOSPITAL,1012 SOUTH 3RD STREET,99328,COLUMBIA,(509) 382-2531,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Not Available,371.0,3,07/01/2018,06/30/2019,POINT (-117.968872 46.312564)
WI,EAU CLAIRE,520210,MARSHFIELD MEDICAL CENTER - EAU CLAIRE,2310 CRAIG RD,54701,EAU CLAIRE,(715) 858-8100,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.312,3,07/01/2018,06/30/2019,POINT (-91.519083 44.793318)
TX,COLEMAN,451347,COLEMAN COUNTY MEDICAL CENTER COMPANY,310 SOUTH PECOS STREET,76834,COLEMAN,(325) 625-2135,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,400.0,3,07/01/2018,06/30/2019,POINT (-99.425238 31.828626)
WV,ROMNEY,511311,HAMPSHIRE MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,26757,HAMPSHIRE,(304) 822-4561,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-78.699913 39.332057)
TX,IRAAN,451307,IRAAN GENERAL HOSPITAL,600 HIGHWAY 349 NORTH,79744,PECOS,(432) 639-2575,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,4.0,3,07/01/2018,06/30/2019,POINT (-101.906673 30.914189)
TX,HALLETTSVILLE,451376,LAVACA MEDICAL CENTER,1400 NORTH TEXANA STREET,77964,LAVACA,(361) 798-3671,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-96.939877 29.457145)
UT,HEBER CITY,461307,HEBER VALLEY HOSPITAL,1485 SOUTH HIGHWAY 40,84032,WASATCH,(435) 654-2500,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-111.409218 40.489047)
TX,CRANE,451353,CRANE COUNTY HOSPITAL DISTRICT,1310 S ALFORD ST,79731,CRANE,(432) 558-3555,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,14.0,3,07/01/2018,06/30/2019,POINT (-102.349373 31.390565)
TX,NAVASOTA,451322,GRIMES ST JOSEPH HEALTH CENTER,210 JUDSON ST,77868,GRIMES,(936) 825-6585,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,1305.0,3,07/01/2018,06/30/2019,POINT (-96.077168 30.392895)
UT,MILFORD,461305,MILFORD VALLEY MEMORIAL HOSPITAL,850 NORTH MAIN STREET,84751,BEAVER,(435) 387-2411,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,10.0,3,07/01/2018,06/30/2019,POINT (-113.009543 38.407308)
TX,CRANE,451353,CRANE COUNTY HOSPITAL DISTRICT,1310 S ALFORD ST,79731,CRANE,(432) 558-3555,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-102.349373 31.390565)
WA,CHELAN,501334,LAKE CHELAN COMMUNITY HOSPITAL,503 EAST HIGHLAND,98816,CHELAN,(509) 682-3300,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-120.010511 47.845139)
TX,PFLUGERVILLE,670128,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,78660,TRAVIS,(512) 654-6100,SSI - Abdominal Hysterectomy: Number of Procedures,HAI_4_DOPC,Not Available,1.0,3,07/01/2018,06/30/2019,POINT (-97.584466 30.446739)
WY,RAWLINS,531316,MEMORIAL HOSPITAL OF CARBON COUNTY,2221 WEST ELM STREET,82301,CARBON,(307) 324-2221,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-107.260673 41.786763)
WI,BOSCOBEL,521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,205 PARKER ST,53805,GRANT,(608) 375-4112,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-90.707744 43.132926)
TX,DENTON,670010,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,76208,DENTON,(940) 239-3000,Clostridium Difficile (C.Diff),HAI_6_SIR,Better than the National Benchmark,0.0,3,07/01/2018,06/30/2019,POINT (-97.088293 33.175842)
WY,RAWLINS,531316,MEMORIAL HOSPITAL OF CARBON COUNTY,2221 WEST ELM STREET,82301,CARBON,(307) 324-2221,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.097,3,07/01/2018,06/30/2019,POINT (-107.260673 41.786763)
TX,CEDAR PARK,670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,78613,WILLIAMSON,(512) 684-4911,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,24.0,3,07/01/2018,06/30/2019,POINT (-97.820177 30.523951)
WI,BLACK RIVER FALLS,521333,BLACK RIVER MEMORIAL HOSPITAL,711 W ADAMS ST,54615,JACKSON,(715) 284-5361,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.083,3,07/01/2018,06/30/2019,POINT (-90.855734 44.302386)
WY,CODY,531312,CODY REGIONAL HEALTH,707 SHERIDAN AVENUE,82414,PARK,(307) 578-2488,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,Not Available,0.073,3,07/01/2018,06/30/2019,POINT (-109.073576 44.526071)
WI,BLACK RIVER FALLS,521333,BLACK RIVER MEMORIAL HOSPITAL,711 W ADAMS ST,54615,JACKSON,(715) 284-5361,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,No Different than National Benchmark,3648.0,3,07/01/2018,06/30/2019,POINT (-90.855734 44.302386)
WI,BOSCOBEL,521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,205 PARKER ST,53805,GRANT,(608) 375-4112,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.005,3,07/01/2018,06/30/2019,POINT (-90.707744 43.132926)
WI,BALDWIN,521347,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,54002,ST. CROIX,(715) 684-1111,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.01,3,07/01/2018,06/30/2019,POINT (-92.376028 44.941282)
TX,CEDAR PARK,670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,78613,WILLIAMSON,(512) 684-4911,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-97.820177 30.523951)
TX,DENTON,670010,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,76208,DENTON,(940) 239-3000,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-97.088293 33.175842)
WI,VIROQUA,521348,VERNON MEMORIAL HOSPITAL,507 SOUTH MAIN ST,54665,VERNON,(608) 637-2101,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-90.888946 43.55146)
WI,SHELL LAKE,521342,INDIANHEAD MEDICAL CTR,113 4TH AVE,54871,WASHBURN,(715) 468-7833,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.018,3,07/01/2018,06/30/2019,POINT (-91.92578 45.742102)
WI,BALDWIN,521347,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,54002,ST. CROIX,(715) 684-1111,SSI - Colon Surgery: Number of Procedures,HAI_3_DOPC,Not Available,1.0,3,07/01/2018,06/30/2019,POINT (-92.376028 44.941282)
TX,PFLUGERVILLE,670128,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,78660,TRAVIS,(512) 654-6100,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-97.584466 30.446739)
TX,PFLUGERVILLE,670128,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,78660,TRAVIS,(512) 654-6100,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.013,3,07/01/2018,06/30/2019,POINT (-97.584466 30.446739)
WY,CODY,531312,CODY REGIONAL HEALTH,707 SHERIDAN AVENUE,82414,PARK,(307) 578-2488,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-109.073576 44.526071)
WI,BOSCOBEL,521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,205 PARKER ST,53805,GRANT,(608) 375-4112,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,5.0,3,07/01/2018,06/30/2019,POINT (-90.707744 43.132926)
WI,SAINT CROIX FALLS,521337,ST CROIX REGIONAL MEDICAL CTR,235 STATE STREET,54024,POLK,(715) 483-0556,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.094,3,07/01/2018,06/30/2019,POINT (-92.642218 45.409134)
WI,BLACK RIVER FALLS,521333,BLACK RIVER MEMORIAL HOSPITAL,711 W ADAMS ST,54615,JACKSON,(715) 284-5361,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,1.656,3,07/01/2018,06/30/2019,POINT (-90.855734 44.302386)
WI,BALDWIN,521347,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,54002,ST. CROIX,(715) 684-1111,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-92.376028 44.941282)
TX,DENTON,670010,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,76208,DENTON,(940) 239-3000,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Better than the National Benchmark,13788.0,3,07/01/2018,06/30/2019,POINT (-97.088293 33.175842)
WI,BLACK RIVER FALLS,521333,BLACK RIVER MEMORIAL HOSPITAL,711 W ADAMS ST,54615,JACKSON,(715) 284-5361,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-90.855734 44.302386)
WI,BOSCOBEL,521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,205 PARKER ST,53805,GRANT,(608) 375-4112,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-90.707744 43.132926)
TX,PFLUGERVILLE,670128,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,78660,TRAVIS,(512) 654-6100,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-97.584466 30.446739)
WI,VIROQUA,521348,VERNON MEMORIAL HOSPITAL,507 SOUTH MAIN ST,54665,VERNON,(608) 637-2101,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Not Available,5.0,3,07/01/2018,06/30/2019,POINT (-90.888946 43.55146)
WI,DODGEVILLE,521352,UPLAND HILLS HEALTH,800 COMPASSION WAY,53533,IOWA,(608) 930-8000,SSI - Colon Surgery: Observed Cases,HAI_3_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-90.130254 42.952635)
WI,SAINT CROIX FALLS,521337,ST CROIX REGIONAL MEDICAL CTR,235 STATE STREET,54024,POLK,(715) 483-0556,SSI - Abdominal Hysterectomy: Number of Procedures,HAI_4_DOPC,Not Available,13.0,3,07/01/2018,06/30/2019,POINT (-92.642218 45.409134)
WI,BALDWIN,521347,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,54002,ST. CROIX,(715) 684-1111,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Not Available,0.094,3,07/01/2018,06/30/2019,POINT (-92.376028 44.941282)
TX,CEDAR PARK,670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,78613,WILLIAMSON,(512) 684-4911,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-97.820177 30.523951)
WI,BOSCOBEL,521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,205 PARKER ST,53805,GRANT,(608) 375-4112,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.003,3,07/01/2018,06/30/2019,POINT (-90.707744 43.132926)
WY,RAWLINS,531316,MEMORIAL HOSPITAL OF CARBON COUNTY,2221 WEST ELM STREET,82301,CARBON,(307) 324-2221,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,2109.0,3,07/01/2018,06/30/2019,POINT (-107.260673 41.786763)
WI,SHELL LAKE,521342,INDIANHEAD MEDICAL CTR,113 4TH AVE,54871,WASHBURN,(715) 468-7833,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,27.0,3,07/01/2018,06/30/2019,POINT (-91.92578 45.742102)
TX,DENTON,670010,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,76208,DENTON,(940) 239-3000,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.324,3,07/01/2018,06/30/2019,POINT (-97.088293 33.175842)
WI,VIROQUA,521348,VERNON MEMORIAL HOSPITAL,507 SOUTH MAIN ST,54665,VERNON,(608) 637-2101,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.484,3,07/01/2018,06/30/2019,POINT (-90.888946 43.55146)
TX,CEDAR PARK,670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,78613,WILLIAMSON,(512) 684-4911,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Not Available,0.006,3,07/01/2018,06/30/2019,POINT (-97.820177 30.523951)
TX,CEDAR PARK,670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,78613,WILLIAMSON,(512) 684-4911,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,24.0,3,07/01/2018,06/30/2019,POINT (-97.820177 30.523951)
TX,PFLUGERVILLE,670128,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,78660,TRAVIS,(512) 654-6100,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Not Available,787.0,3,07/01/2018,06/30/2019,POINT (-97.584466 30.446739)
WY,RAWLINS,531316,MEMORIAL HOSPITAL OF CARBON COUNTY,2221 WEST ELM STREET,82301,CARBON,(307) 324-2221,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,148.0,3,07/01/2018,06/30/2019,POINT (-107.260673 41.786763)
WI,STOUGHTON,521343,STOUGHTON HOSPITAL,900 RIDGE ST,53589,DANE,(608) 873-6611,SSI - Colon Surgery: Number of Procedures,HAI_3_DOPC,Not Available,7.0,3,07/01/2018,06/30/2019,POINT (-89.211319 42.920317)
WI,BALDWIN,521347,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,54002,ST. CROIX,(715) 684-1111,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,502.0,3,07/01/2018,06/30/2019,POINT (-92.376028 44.941282)
TX,PFLUGERVILLE,670128,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,78660,TRAVIS,(512) 654-6100,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,787.0,3,07/01/2018,06/30/2019,POINT (-97.584466 30.446739)
WI,BALDWIN,521347,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,54002,ST. CROIX,(715) 684-1111,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,Not Available,0.042,3,07/01/2018,06/30/2019,POINT (-92.376028 44.941282)
TX,CEDAR PARK,670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,78613,WILLIAMSON,(512) 684-4911,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-97.820177 30.523951)
TX,PFLUGERVILLE,670128,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,78660,TRAVIS,(512) 654-6100,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.008,3,07/01/2018,06/30/2019,POINT (-97.584466 30.446739)
WI,DODGEVILLE,521352,UPLAND HILLS HEALTH,800 COMPASSION WAY,53533,IOWA,(608) 930-8000,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,Not Available,0.199,3,07/01/2018,06/30/2019,POINT (-90.130254 42.952635)
TX,DENTON,670010,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,76208,DENTON,(940) 239-3000,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Better than the National Benchmark,3.027,3,07/01/2018,06/30/2019,POINT (-97.088293 33.175842)
TX,PFLUGERVILLE,670128,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,78660,TRAVIS,(512) 654-6100,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Not Available,0.398,3,07/01/2018,06/30/2019,POINT (-97.584466 30.446739)
WI,BOSCOBEL,521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,205 PARKER ST,53805,GRANT,(608) 375-4112,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0.0,3,07/01/2018,06/30/2019,POINT (-90.707744 43.132926)
